property_id,location,latitude,longitude,sqft,BHK,buy_year,sell_year,buy_price,sell_price
4065,Whitefield,12.974627,77.750336,1158,5,2017,2022,6930313,10777222
4066,Electronic City,12.84449,77.667988,2422,2,2017,2022,10050731,13148968
4067,BTM,12.914001,77.610165,2912,2,2016,2020,19460657,29448942
4068,BTM,12.920406,77.605551,2519,1,2022,2025,19317868,26662612
4069,Electronic City,12.835836,77.651014,750,3,2016,2019,3085904,4082656
4070,Jayanagar,12.923543,77.596494,3636,4,2017,2020,42444824,51388253
4071,Hebbal,13.034165,77.600386,677,3,2021,2022,5539405,5968477
4072,Electronic City,12.853564,77.658699,2927,3,2017,2018,14287070,15380337
4073,Jayanagar,12.933289,77.585749,3787,4,2019,2021,41414767,49305789
4074,Electronic City,12.845607,77.657237,1200,4,2016,2021,5249849,8049229
4075,Indiranagar,12.966297,77.644798,1523,2,2015,2017,19081116,22376103
4076,Electronic City,12.850842,77.656651,3954,3,2015,2016,16352601,17448746
4077,Electronic City,12.835673,77.659046,2555,3,2015,2016,11382883,12432287
4078,Indiranagar,12.972951,77.633694,3536,5,2020,2022,43359839,51327549
4079,Jayanagar,12.925309,77.585316,2015,3,2016,2021,20659283,28940953
4080,BTM,12.912766,77.609134,2163,5,2019,2023,16468520,20459527
4081,Hebbal,13.036566,77.597318,1212,5,2022,2023,9560257,10136930
4082,Electronic City,12.852638,77.651045,2095,5,2015,2016,9480521,10505379
4083,BTM,12.920851,77.617474,2649,2,2019,2020,19538823,20723473
4084,Indiranagar,12.96754,77.64594,1155,3,2016,2021,14619148,24937760
4085,BTM,12.913437,77.600407,3380,2,2017,2021,25020118,32893140
4086,Electronic City,12.845917,77.65996,1716,5,2016,2021,7230546,9613313
4087,Electronic City,12.847152,77.669838,2605,2,2021,2024,12374718,15900459
4088,BTM,12.92432,77.606042,3709,4,2017,2020,23736514,32432615
4089,BTM,12.910661,77.617003,925,1,2021,2024,6577944,9235766
4090,BTM,12.919425,77.612145,1015,5,2022,2023,6825949,7438509
4091,Whitefield,12.961284,77.754956,3434,3,2015,2016,20442018,22655126
4092,Whitefield,12.962692,77.753102,2851,3,2021,2026,14761958,20305419
4093,Electronic City,12.854152,77.665457,1090,1,2020,2021,4910032,5314716
4094,Indiranagar,12.967276,77.650797,3297,2,2015,2017,36809962,45629646
4095,Jayanagar,12.932558,77.585281,1872,4,2019,2023,21877559,30497449
4096,Whitefield,12.979317,77.745498,3567,1,2017,2020,18420598,24018163
4097,Electronic City,12.853557,77.666908,2839,2,2018,2019,13488384,14744637
4098,Indiranagar,12.966943,77.636978,2619,4,2016,2019,31227915,39042121
4099,Electronic City,12.837449,77.652108,1064,3,2017,2020,4466384,5904465
4100,Jayanagar,12.920014,77.592202,1908,5,2021,2026,19207617,25617229
4101,BTM,12.923499,77.604871,2599,5,2022,2024,17027249,19978085
4102,BTM,12.914973,77.609626,3791,5,2020,2021,27828658,30427759
4103,Hebbal,13.028119,77.60032,802,4,2019,2023,6135100,7936509
4104,Electronic City,12.841604,77.656507,3502,4,2017,2021,15104901,18724943
4105,Indiranagar,12.964746,77.642584,3503,5,2015,2016,42600808,47301663
4106,Electronic City,12.848078,77.659195,3882,3,2020,2024,17234179,26557264
4107,Indiranagar,12.971847,77.635594,713,1,2015,2018,7853995,9836559
4108,Hebbal,13.038072,77.60172,2854,2,2017,2018,22987311,24352077
4109,Electronic City,12.841761,77.658145,2514,5,2019,2020,11581915,12430452
4110,Jayanagar,12.930834,77.594097,1986,5,2020,2024,21227137,32276676
4111,Indiranagar,12.980508,77.643623,1118,2,2015,2019,13976734,21349885
4112,Electronic City,12.853828,77.653213,1981,4,2020,2023,8961589,10938046
4113,Indiranagar,12.976103,77.634988,1516,1,2017,2018,16856883,18615271
4114,Whitefield,12.978045,77.758187,2684,2,2020,2021,13862332,14995743
4115,Electronic City,12.855313,77.664538,3346,2,2016,2018,14070646,16828351
4116,Whitefield,12.973978,77.74932,913,1,2018,2019,5030585,5440664
4117,Electronic City,12.836775,77.651327,3677,3,2015,2018,15627272,19714237
4118,Hebbal,13.030515,77.590097,907,2,2016,2018,7550446,8713118
4119,Hebbal,13.045649,77.606622,3861,3,2019,2020,33703377,35679242
4120,Jayanagar,12.920786,77.585525,1579,3,2016,2019,16428567,20015219
4121,Whitefield,12.965286,77.754694,2371,1,2017,2021,13489941,18322430
4122,Indiranagar,12.963553,77.649421,2320,3,2016,2020,25980841,40215822
4123,Jayanagar,12.927189,77.595798,3807,4,2018,2023,41613646,65998772
4124,BTM,12.918582,77.610976,2053,5,2021,2026,13988991,19369891
4125,Indiranagar,12.976171,77.643337,1974,4,2019,2022,24755870,33080535
4126,Whitefield,12.968384,77.740186,986,2,2018,2020,5652817,6957665
4127,Whitefield,12.960488,77.759133,680,3,2015,2018,3567748,4627054
4128,Whitefield,12.962009,77.743597,1145,1,2022,2026,6198961,8744224
4129,Hebbal,13.045302,77.590637,1343,3,2018,2019,10017820,11101744
4130,Hebbal,13.028279,77.599187,2976,5,2019,2021,24861635,30323433
4131,Jayanagar,12.933815,77.58907,2430,5,2019,2023,29031994,43888474
4132,Indiranagar,12.975439,77.633138,665,4,2017,2021,7236355,9138840
4133,Electronic City,12.838038,77.668765,3964,1,2022,2024,19041218,23153647
4134,Jayanagar,12.92317,77.601265,631,5,2015,2018,7472357,10431916
4135,Electronic City,12.85467,77.666329,3528,4,2017,2020,15706290,22038864
4136,BTM,12.917475,77.60555,1727,2,2016,2018,11362884,12650846
4137,Hebbal,13.043599,77.591579,810,3,2019,2020,6457755,7073505
4138,Jayanagar,12.930601,77.595057,1782,5,2019,2021,18527172,22707028
4139,BTM,12.920686,77.607392,1819,2,2017,2021,11824728,14906189
4140,BTM,12.924638,77.611584,3051,3,2022,2023,19305505,21163787
4141,Indiranagar,12.965089,77.638308,3996,5,2015,2020,49686658,69734877
4142,Hebbal,13.031774,77.58813,3915,5,2022,2025,34060597,43674587
4143,Electronic City,12.850328,77.653174,1679,5,2019,2020,7756541,8338000
4144,Jayanagar,12.92176,77.593571,1073,2,2016,2017,11862583,12980679
4145,Indiranagar,12.973809,77.64633,1171,4,2016,2018,14454801,17138722
4146,BTM,12.91294,77.604285,865,5,2016,2020,5490881,7142817
4147,Electronic City,12.840828,77.650549,3227,2,2016,2018,14707026,18075255
4148,Indiranagar,12.974932,77.647509,2371,3,2021,2023,31219970,38647313
4149,Hebbal,13.036985,77.602347,3520,3,2015,2016,28857919,31656334
4150,Jayanagar,12.925122,77.593686,4000,1,2019,2022,41148435,57637933
4151,BTM,12.921196,77.619996,2185,2,2019,2022,15372906,20610193
4152,Hebbal,13.031954,77.587628,3098,4,2017,2019,26122226,30578306
4153,Hebbal,13.043291,77.603207,3627,4,2017,2020,31907741,38336438
4154,Whitefield,12.974315,77.749125,1072,3,2018,2021,5823519,7516025
4155,Hebbal,13.035113,77.592242,2779,2,2022,2025,20045244,27674903
4156,Hebbal,13.032931,77.599061,1578,5,2022,2026,11713138,15189414
4157,Hebbal,13.02911,77.587466,3096,2,2015,2018,26323470,33257001
4158,Whitefield,12.974546,77.75384,622,1,2016,2017,3208671,3375741
4159,BTM,12.922173,77.618772,2080,2,2015,2017,14802328,17053519
4160,Indiranagar,12.98126,77.644007,1750,1,2017,2019,21970170,26076779
4161,Electronic City,12.838382,77.658715,915,5,2019,2021,4354495,5267598
4162,Indiranagar,12.98067,77.636805,1432,4,2016,2017,16787364,18759003
4163,Hebbal,13.040597,77.598041,2728,2,2015,2016,20348195,22215295
4164,Whitefield,12.970946,77.757855,897,2,2019,2024,4960446,8055562
4165,Electronic City,12.852814,77.660342,1293,5,2018,2020,5610412,6935025
4166,BTM,12.914877,77.618834,2112,5,2019,2020,13830191,14873215
4167,Electronic City,12.844133,77.667304,3499,2,2016,2021,16223885,22527181
4168,Jayanagar,12.916382,77.602898,2668,4,2015,2016,31640084,33832892
4169,Indiranagar,12.975225,77.64761,2185,2,2021,2023,28065162,32026160
4170,Indiranagar,12.965519,77.640659,2647,2,2015,2016,29333156,32717817
4171,Jayanagar,12.932817,77.591243,631,2,2016,2018,7437719,9284433
4172,BTM,12.925993,77.607325,3142,1,2020,2022,20248723,25026039
4173,Indiranagar,12.966773,77.634949,3846,2,2017,2018,49273726,54304580
4174,Electronic City,12.840338,77.654758,2643,3,2019,2024,11341780,17027019
4175,Electronic City,12.851426,77.663405,1311,5,2017,2019,6005428,6824625
4176,Indiranagar,12.981727,77.644732,2883,1,2018,2021,34046512,46992967
4177,Indiranagar,12.975714,77.633599,1387,2,2022,2027,16415591,28027658
4178,Electronic City,12.847773,77.654339,3070,4,2017,2022,13318817,17704461
4179,Whitefield,12.978248,77.74429,3354,5,2015,2016,17006919,18982623
4180,Jayanagar,12.933109,77.58563,3787,4,2022,2024,41867365,47576074
4181,Hebbal,13.041188,77.598136,1284,1,2022,2023,9813496,10954559
4182,Indiranagar,12.96638,77.64471,1315,3,2017,2019,15006601,18692649
4183,Electronic City,12.847476,77.666546,1224,3,2016,2018,5782534,6906421
4184,Hebbal,13.03079,77.597133,2871,5,2019,2020,22539011,24969934
4185,BTM,12.918269,77.615908,3225,4,2020,2023,20961725,28130449
4186,Jayanagar,12.928347,77.602602,2764,1,2022,2023,32433051,34601463
4187,Indiranagar,12.970813,77.635598,3076,2,2017,2018,34539536,37295305
4188,Whitefield,12.962673,77.740498,2738,3,2017,2018,13592805,14292904
4189,Indiranagar,12.968968,77.643458,728,1,2016,2019,7905414,9516588
4190,Indiranagar,12.973393,77.647218,3876,5,2015,2019,47328220,66485722
4191,Whitefield,12.977797,77.759809,1657,5,2016,2021,8952992,12029782
4192,BTM,12.926084,77.605905,880,2,2016,2020,6475249,8052343
4193,Whitefield,12.977612,77.757285,3742,1,2016,2019,19606490,25609121
4194,BTM,12.910869,77.616782,1718,1,2020,2022,12938253,16169148
4195,BTM,12.919592,77.616739,898,5,2015,2019,6846940,10624561
4196,Jayanagar,12.927084,77.592245,2798,4,2022,2025,30822489,40458517
4197,Jayanagar,12.919173,77.602431,3081,3,2015,2017,34298090,42653759
4198,Electronic City,12.846182,77.668069,3470,3,2022,2024,14454168,17847489
4199,Whitefield,12.975192,77.744853,660,1,2020,2023,3846369,5331352
4200,Jayanagar,12.92851,77.603105,2317,5,2017,2018,27785424,29552935
4201,Jayanagar,12.929162,77.603411,2285,4,2017,2018,25258135,27012801
4202,Hebbal,13.029649,77.592724,1054,4,2015,2020,9237818,14948802
4203,Indiranagar,12.981852,77.64996,3627,3,2021,2022,44376842,49652239
4204,Electronic City,12.846863,77.653537,1463,3,2022,2025,7158060,8317931
4205,Whitefield,12.971911,77.750207,3206,1,2017,2019,16669860,20585053
4206,BTM,12.915389,77.609542,1192,4,2021,2024,8610419,11825998
4207,Electronic City,12.854793,77.660774,1801,4,2017,2022,7398443,12394626
4208,Jayanagar,12.934443,77.599334,2823,3,2022,2025,29983354,40591536
4209,Hebbal,13.03062,77.604196,1375,4,2015,2020,11547266,16356352
4210,Hebbal,13.036983,77.588601,1564,2,2022,2024,13066120,15889168
4211,Electronic City,12.850986,77.659357,1068,3,2015,2020,5281867,6751253
4212,Hebbal,13.032788,77.588162,3519,5,2019,2020,26986280,29559137
4213,Hebbal,13.035693,77.596405,3143,2,2020,2025,24528466,35407532
4214,BTM,12.924153,77.603002,1903,3,2021,2025,12002689,14781234
4215,Hebbal,13.032175,77.599344,800,4,2016,2019,6048591,8240571
4216,BTM,12.910958,77.611865,1822,5,2021,2026,11644182,17814314
4217,Whitefield,12.960446,77.748293,1323,5,2015,2019,7837717,12082436
4218,Hebbal,13.039834,77.600048,3726,1,2019,2022,28805651,38856306
4219,Electronic City,12.851148,77.650626,1389,4,2021,2023,5861071,6647703
4220,Whitefield,12.977187,77.741428,1940,2,2017,2022,10430586,17855655
4221,Whitefield,12.968805,77.744805,841,3,2021,2026,4248497,5743475
4222,Whitefield,12.963575,77.742317,2495,2,2016,2017,12586180,13727576
4223,Hebbal,13.03244,77.598443,726,5,2020,2025,5811282,9317217
4224,BTM,12.907259,77.618623,3720,2,2020,2021,27572711,30438089
4225,Indiranagar,12.970964,77.650345,3622,4,2021,2022,45172883,49445487
4226,Hebbal,13.030029,77.602633,1010,4,2015,2016,7326496,7922247
4227,BTM,12.910646,77.608481,3977,5,2022,2025,27702382,37732526
4228,Electronic City,12.836466,77.663595,1307,4,2016,2017,5986638,6593614
4229,BTM,12.912536,77.607522,2635,1,2015,2018,20187683,27640239
4230,Indiranagar,12.976555,77.636331,2553,3,2020,2025,29138435,41197760
4231,Hebbal,13.029235,77.594828,1375,4,2017,2020,10896266,15188331
4232,Jayanagar,12.919399,77.597563,1192,5,2020,2022,14026098,16001434
4233,Indiranagar,12.977191,77.639558,3258,2,2015,2016,37062607,39650366
4234,Electronic City,12.837732,77.668238,3385,2,2022,2024,16670904,20183232
4235,Indiranagar,12.971518,77.641539,1091,5,2020,2022,13543226,16382620
4236,Whitefield,12.976206,77.74125,1354,5,2016,2017,7961516,8584205
4237,Jayanagar,12.934682,77.600907,2094,1,2015,2016,22017020,24607317
4238,Indiranagar,12.966058,77.646459,665,5,2015,2016,8268326,8948432
4239,Electronic City,12.853141,77.667599,3538,3,2016,2019,15320300,19069207
4240,Whitefield,12.978677,77.741713,1310,3,2015,2017,7423329,8215394
4241,Hebbal,13.040154,77.594999,3031,3,2021,2025,24479773,32548434
4242,Hebbal,13.044826,77.587217,3483,1,2019,2023,29297231,42114553
4243,Electronic City,12.842151,77.66536,1966,4,2016,2019,9194972,11242480
4244,Indiranagar,12.977771,77.635088,3637,1,2019,2023,40656725,58646561
4245,Indiranagar,12.976244,77.637839,2056,3,2017,2020,24130086,28048000
4246,Indiranagar,12.976689,77.640072,1718,1,2020,2023,22052842,30210604
4247,Jayanagar,12.916314,77.585143,3762,2,2022,2026,39323329,51623073
4248,Jayanagar,12.916625,77.596497,2353,5,2018,2019,27183903,30104690
4249,Electronic City,12.849107,77.65498,3235,4,2016,2017,13906864,15301491
4250,Electronic City,12.851583,77.668406,3625,4,2020,2024,16257402,25120800
4251,Jayanagar,12.925831,77.592731,1299,2,2022,2024,15478123,19177426
4252,Electronic City,12.838208,77.661439,2457,3,2020,2023,11511482,14228009
4253,Indiranagar,12.968675,77.640259,3627,2,2018,2022,45896246,67134029
4254,Jayanagar,12.929323,77.58918,2205,5,2022,2023,25989861,27378700
4255,Electronic City,12.846696,77.656799,3728,5,2018,2021,15363882,21546284
4256,Hebbal,13.044177,77.596059,3732,4,2015,2019,31765735,42894619
4257,Hebbal,13.044309,77.602816,1209,2,2021,2024,10140594,12714160
4258,Whitefield,12.973584,77.758972,3232,2,2018,2019,18082215,20228641
4259,Jayanagar,12.92958,77.599479,3745,5,2015,2018,45290469,62460282
4260,Electronic City,12.847051,77.662781,3120,4,2017,2018,13964535,15379899
4261,Electronic City,12.835902,77.655133,2384,4,2017,2020,10897622,14119406
4262,Whitefield,12.968754,77.757443,2611,3,2019,2021,13339322,15767108
4263,Electronic City,12.846823,77.656474,2570,1,2022,2025,11594045,15597936
4264,Indiranagar,12.980544,77.636734,2263,5,2015,2016,26485472,28636773
4265,Jayanagar,12.9336,77.593202,1833,5,2018,2019,19868283,21030358
4266,Electronic City,12.837555,77.658565,2767,5,2016,2019,12700602,16044226
4267,Hebbal,13.034356,77.592175,3541,3,2019,2020,27758885,30633499
4268,BTM,12.91103,77.611656,2839,5,2018,2019,20626140,22725191
4269,BTM,12.923322,77.618741,3374,1,2015,2020,25331614,41186183
4270,Whitefield,12.978922,77.742043,3563,3,2019,2021,17640621,21902746
4271,Whitefield,12.971265,77.74016,3104,4,2017,2020,16607949,21850823
4272,BTM,12.906729,77.6037,1990,5,2016,2021,12708194,22301897
4273,Hebbal,13.030725,77.600253,2471,3,2016,2018,19731800,23012179
4274,BTM,12.915408,77.600485,675,1,2017,2018,4891216,5280518
4275,Jayanagar,12.919739,77.589052,636,2,2020,2022,7634905,8654216
4276,Jayanagar,12.921758,77.590284,3980,2,2017,2019,47661246,59740776
4277,Jayanagar,12.933023,77.588461,1829,2,2015,2019,18710938,25013069
4278,Electronic City,12.844322,77.662091,1616,2,2020,2022,7337810,9078060
4279,Electronic City,12.838234,77.659626,2821,4,2021,2025,13387243,18737563
4280,Whitefield,12.971049,77.752558,1693,1,2017,2019,9832268,11223906
4281,Hebbal,13.044593,77.598281,2586,4,2017,2018,20571672,21895402
4282,BTM,12.92005,77.608221,2649,2,2022,2023,18859546,20992859
4283,Indiranagar,12.970633,77.642866,1321,4,2018,2020,14552698,17883231
4284,Jayanagar,12.930994,77.60252,3647,1,2021,2024,41453253,52239257
4285,BTM,12.908725,77.611584,2012,2,2020,2024,13638587,20990749
4286,Jayanagar,12.932776,77.600834,1344,2,2020,2022,13973280,15955218
4287,Hebbal,13.041634,77.598941,2543,1,2018,2019,21409503,22925509
4288,Jayanagar,12.917233,77.599647,1015,1,2021,2024,11173695,15628952
4289,Indiranagar,12.965354,77.63623,3893,1,2020,2021,45890530,50626930
4290,Jayanagar,12.920657,77.600083,783,2,2020,2022,8090949,9070739
4291,Indiranagar,12.979798,77.643407,2243,4,2020,2021,24752965,27224662
4292,Indiranagar,12.981706,77.642214,964,4,2017,2021,11222429,16690515
4293,Hebbal,13.039509,77.589369,3089,5,2015,2016,26418163,29458319
4294,Whitefield,12.963524,77.747741,3229,4,2016,2018,16126291,17873685
4295,Electronic City,12.846366,77.650678,1374,3,2017,2018,6125881,6497567
4296,Electronic City,12.837964,77.664126,1769,4,2017,2021,7392150,10652781
4297,Whitefield,12.970603,77.750198,1669,4,2020,2024,8453538,10945443
4298,Indiranagar,12.981177,77.646889,2048,3,2016,2020,24748707,31650670
4299,Indiranagar,12.980173,77.640836,3779,3,2022,2026,45508134,57483698
4300,BTM,12.907672,77.602732,1090,5,2020,2023,7278764,8996446
4301,Electronic City,12.844121,77.651226,3794,2,2021,2026,17149911,25759033
4302,Hebbal,13.044702,77.598484,603,3,2022,2025,4497634,6005045
4303,Hebbal,13.03227,77.591364,3005,5,2016,2018,24479884,30435736
4304,Whitefield,12.976286,77.7495,3205,3,2015,2018,16281173,20649587
4305,BTM,12.914568,77.606875,3375,4,2019,2020,22533374,24844367
4306,Jayanagar,12.920681,77.590865,1048,1,2015,2016,12651747,13980305
4307,Electronic City,12.8383,77.656494,2544,5,2016,2018,12184217,14719412
4308,Indiranagar,12.979504,77.647277,3655,1,2021,2025,42717743,61895289
4309,Electronic City,12.836461,77.652876,2949,3,2018,2022,14394030,18357143
4310,Electronic City,12.840474,77.66568,637,4,2021,2024,2991011,3670615
4311,Electronic City,12.836785,77.657869,3742,4,2021,2025,16198472,20149677
4312,Whitefield,12.973162,77.744413,3340,3,2016,2020,17563436,26801537
4313,BTM,12.925335,77.614899,3422,3,2019,2023,24615051,31925883
4314,Indiranagar,12.963419,77.636634,1285,5,2022,2026,14287445,20334699
4315,Electronic City,12.839567,77.654698,1061,1,2015,2017,4488085,5337244
4316,Electronic City,12.837772,77.668109,1045,5,2022,2024,4467890,4934626
4317,Whitefield,12.963335,77.754119,2558,3,2021,2023,14273189,17749414
4318,Hebbal,13.026141,77.603732,810,4,2016,2017,6791322,7192278
4319,Electronic City,12.854924,77.655595,2796,5,2020,2023,13795668,16742664
4320,Indiranagar,12.980578,77.64256,3602,4,2018,2022,44260745,61073913
4321,Whitefield,12.976037,77.743519,3870,4,2015,2017,22441697,27852155
4322,BTM,12.909922,77.616816,833,4,2020,2022,5992051,6771675
4323,Jayanagar,12.933661,77.597606,3582,3,2018,2019,36623465,40656273
4324,Jayanagar,12.931951,77.590893,3912,4,2019,2024,42010368,70315691
4325,Indiranagar,12.967031,77.649676,2076,5,2020,2021,22975968,25462652
4326,Whitefield,12.967865,77.741079,3859,3,2015,2018,20876022,27224661
4327,Jayanagar,12.917168,77.592282,2738,2,2019,2020,31094431,32897522
4328,Jayanagar,12.928071,77.595336,3158,4,2018,2023,36109632,48962426
4329,Indiranagar,12.977486,77.64805,2456,5,2021,2023,30571979,38159664
4330,Whitefield,12.961655,77.749172,3009,4,2020,2022,17273371,21311702
4331,BTM,12.908678,77.602144,2675,2,2021,2026,17119154,26890344
4332,Whitefield,12.963994,77.756772,1707,1,2022,2027,10145807,16471318
4333,Electronic City,12.849385,77.667493,2216,2,2018,2019,9470054,10550458
4334,BTM,12.913023,77.616885,1949,2,2021,2026,14070953,20875754
4335,Indiranagar,12.976532,77.641938,1561,2,2015,2018,20361293,28048332
4336,BTM,12.921834,77.610337,1846,4,2022,2024,11829413,13263771
4337,Whitefield,12.969214,77.741714,751,4,2016,2020,4513564,5992015
4338,Indiranagar,12.968506,77.650951,1546,5,2020,2022,20340426,23435842
4339,Indiranagar,12.974641,77.634774,2467,4,2022,2026,29891789,43430014
4340,BTM,12.906868,77.608469,785,4,2019,2020,5648579,6144299
4341,Jayanagar,12.928297,77.598634,1757,2,2022,2023,18678221,20672097
4342,BTM,12.907643,77.613482,2791,2,2022,2024,18277263,22735773
4343,Indiranagar,12.968785,77.649379,1217,2,2020,2025,15151026,19614596
4344,Electronic City,12.850256,77.657523,3353,2,2022,2027,15745959,23848013
4345,Whitefield,12.963815,77.756427,2844,5,2021,2023,17161165,19976147
4346,Jayanagar,12.91907,77.600308,2702,5,2020,2024,32657508,44666851
